geneID,GSM1563547_phoB_1.rpg.txt,GSM1563548_phoB_2.rpg.txt,GSM1563549_PA14_54510_1.rpg.txt,GSM1563550_PA14_54510_2.rpg.txt,GSM1563551_PA14_WT_1.rpg.txt,GSM1563552_PA14_WT_2.rpg.txt
"PA14_65110,alr",44,38,33,55,29,42
"PA14_65130,dnaB",192,261,147,231,156,240
"PA14_65150,rplI",659,686,458,562,1005,859
PA14_65160,748,562,346,706,994,969
"PA14_65170,rpsR",856,466,511,689,622,992
"PA14_65180,rpsF",1619,994,1008,1730,1330,2275
"PA14_65190,yjfH",84,86,77,89,50,124
"PA14_65200,rnr",657,694,542,794,608,942
PA14_65210,95,77,74,36,69,56
PA14_65220,98,74,83,32,81,46
"PA14_65230,purA",812,913,656,904,663,1140
"PA14_65250,hisZ",248,223,184,267,250,326
PA14_65260,66,90,50,77,101,86
"PA14_65270,hflC",458,594,354,474,563,650
"PA14_65280,hflK",984,1213,826,1058,814,1275
"PA14_65300,hflX",558,501,437,570,527,819
"PA14_65310,hfq",582,702,559,688,579,964
"PA14_65320,miaA",687,1145,525,902,415,739
"PA14_65350,mutL",326,440,227,295,268,317
"PA14_65370,amiB",328,499,297,424,349,396
PA14_65380,235,358,157,275,357,365
"PA14_65390,yjeF",66,48,30,41,54,71
"PA14_65400,yjeS",60,78,44,48,55,54
"PA14_65410,orn",107,144,81,117,51,108
PA14_65420,85,128,52,62,80,65
"PA14_65430,motB",123,93,118,144,133,169
"PA14_65450,motA",208,244,191,258,189,301
PA14_65470,75,94,70,95,78,74
"PA14_65480,rhdA",55,67,38,57,50,45
"PA14_65500,psd",43,71,52,46,46,84
PA14_65520,199,257,172,254,211,196
"PA14_65540,fimX",325,483,243,381,256,383
"PA14_65560,serB",61,85,67,115,85,118
PA14_65570,264,366,204,307,285,272
"PA14_65580,ybcI",10,15,8,10,19,11
PA14_65590,114,117,95,149,75,136
"PA14_65605,parC",555,503,475,639,354,557
PA14_65630,45,30,50,52,51,56
PA14_65640,49,44,41,57,57,56
"PA14_65660,parE",283,305,222,322,312,382
PA14_65670,22,28,25,30,16,11
"PA14_65690,icc",27,41,33,35,35,25
PA14_65700,46,68,54,52,59,48
"PA14_65710,aspP",116,109,85,142,140,150
PA14_65720,85,126,87,100,119,116
"PA14_65740,thiC",285,371,272,356,443,532
"PA14_65750,ompH",142,223,129,187,132,215
PA14_65760,7,6,9,18,10,13
"PA14_65770,aspC",14,14,10,17,20,15
PA14_65795,5,11,8,8,5,6
PA14_65810,8,6,4,4,6,1
PA14_65820,4,5,6,7,3,7
PA14_65840,0,2,0,0,3,1
"PA14_65850,rocE",9,15,4,7,16,2
PA14_65860,16,19,13,18,18,26
PA14_65870,14,13,9,7,10,7
"PA14_65880,dmsR",16,38,14,24,13,16
PA14_65900,11,10,8,10,11,21
PA14_65920,3,2,4,5,3,5
PA14_65940,4,6,5,4,9,7
PA14_65950,15,22,13,9,10,6
"PA14_65960,waaA",27,34,15,28,19,23
PA14_65970,3,8,3,6,5,6
"PA14_65990,qacH",2,2,1,0,1,0
PA14_66000,38,36,29,51,58,41
PA14_66010,51,51,36,50,36,65
PA14_66020,97,136,65,77,69,84
PA14_66040,16,22,12,19,9,17
PA14_66050,32,30,15,35,18,30
"PA14_66060,rfaE",157,191,154,209,183,249
"PA14_66080,msbA",191,233,160,245,196,227
PA14_66090,27,34,17,31,34,33
PA14_66100,121,150,88,104,96,127
PA14_66110,288,260,259,279,196,343
PA14_66120,215,282,218,228,179,368
PA14_66140,100,142,84,128,186,187
PA14_66150,147,115,105,128,103,159
PA14_66160,238,228,182,235,270,276
PA14_66170,748,813,600,833,601,1018
PA14_66190,208,324,134,176,188,243
"PA14_66200,wapQ",109,83,88,104,162,149
"PA14_66210,waaX",134,122,125,169,99,218
"PA14_66220,waaP",307,321,273,408,216,426
"PA14_66230,waaG",164,166,108,182,121,180
"PA14_66240,waaC",197,184,147,231,132,253
"PA14_66250,waaF",256,208,196,272,253,274
"PA14_66260,ilvE",574,618,517,738,393,740
"PA14_66270,glnE",389,362,325,463,255,592
"PA14_66290,aceE",3158,2558,2400,3741,1950,3563
"PA14_66310,aceF",1134,873,805,1239,921,1239
PA14_66320,211,296,135,220,210,231
"PA14_66330,msrA",118,152,89,104,62,130
PA14_66340,57,50,49,71,64,72
PA14_66350,13,25,11,16,14,14
"PA14_66380,cvrA",87,68,46,71,94,98
"PA14_66400,aefA",146,178,151,181,151,191
PA14_66410,31,44,26,59,14,42
"PA14_66420,ytnM",21,20,10,22,19,27
"PA14_66440,metY",33,56,35,41,45,53
PA14_66450,8,21,11,11,8,18
PA14_66460,185,363,127,151,201,197
PA14_66480,183,241,175,226,163,191
"PA14_66490,ynfL",12,8,3,13,9,7
"PA14_66510,ynfM",91,135,39,97,45,77
PA14_66520,1,0,1,0,1,1
PA14_66530,0,5,3,5,1,1
PA14_66540,2,10,7,4,4,7
"PA14_66550,hemE",90,80,78,101,70,129
"PA14_66560,gltD",212,157,152,205,168,280
"PA14_66570,gltB",712,474,455,877,520,914
PA14_66580,473,550,370,474,328,589
"PA14_66600,aroB",398,402,247,414,304,439
"PA14_66610,aroK",132,157,142,108,108,157
"PA14_66620,pilQ",1172,1021,1131,1498,829,1439
"PA14_66630,pilP",157,128,136,184,119,206
"PA14_66640,pilO",222,169,263,296,182,324
"PA14_66650,pilN",143,107,143,211,151,255
"PA14_66660,pilM",590,498,508,779,624,996
"PA14_66670,ponA",430,362,334,411,280,512
"PA14_66680,maeB",565,583,469,614,448,819
PA14_66690,164,222,126,234,208,175
PA14_66700,244,401,147,216,574,322
"PA14_66710,rpmE",187,193,134,202,152,209
"PA14_66720,priA",39,40,19,32,31,39
"PA14_66750,argS",309,352,246,304,365,377
PA14_66760,26,40,16,14,17,30
"PA14_66770,hslV",98,115,83,106,118,153
"PA14_66790,hslU",302,334,276,356,522,423
PA14_66800,30,44,34,44,38,64
"PA14_66820,phaC1",192,240,214,320,217,276
"PA14_66830,phaD",92,150,112,164,76,156
"PA14_66840,phaC2",314,390,368,553,234,442
"PA14_66850,phaD",64,60,60,101,44,98
"PA14_66875,phaF",2408,2699,2262,2865,4923,3414
"PA14_66880,phaI",1044,1686,997,1227,1702,1802
PA14_66890,47,34,38,38,51,52
"PA14_66900,ubiE",160,195,145,209,142,177
PA14_66910,98,76,53,85,83,65
"PA14_66920,ubiB",227,259,160,224,135,261
"PA14_66940,hisI",179,215,113,204,179,240
"PA14_66950,hisE",148,168,124,155,71,149
"PA14_66960,tatA",156,196,92,170,104,187
"PA14_66970,tatB",27,52,38,39,59,40
"PA14_66980,tatC",216,281,251,336,488,267
PA14_66990,20,16,19,18,36,22
PA14_67010,20,19,16,20,21,19
PA14_67020,40,67,47,54,56,58
PA14_67030,53,57,34,51,61,67
PA14_67040,56,63,41,44,72,78
PA14_67050,207,198,143,214,104,166
"PA14_67065,mdoH",517,573,426,627,635,720
"PA14_67090,mdoG",740,795,611,921,628,946
"PA14_67100,dtD",66,89,43,61,63,52
"PA14_67110,pap",84,163,88,144,86,133
PA14_67120,24,24,18,21,12,16
"PA14_67130,ybeJ",25,35,25,21,13,34
PA14_67140,1,4,2,4,3,8
PA14_67150,8,10,10,5,7,7
PA14_67170,17,15,8,15,18,20
PA14_67180,111,88,100,92,67,152
PA14_67190,104,109,89,99,88,139
PA14_67200,139,110,84,132,104,164
PA14_67210,217,228,174,209,127,321
PA14_67220,214,235,196,236,187,346
PA14_67230,159,141,141,192,130,269
"PA14_67240,hutG",26,24,24,28,12,38
"PA14_67250,hutI",24,24,23,28,29,29
PA14_67260,29,21,20,27,18,37
"PA14_67270,proV",22,42,29,46,30,30
"PA14_67280,proW",52,56,25,61,68,56
"PA14_67300,proX",11,13,11,15,10,15
"PA14_67310,hutT",13,11,4,16,9,15
"PA14_67320,hutH",4,10,3,8,11,10
"PA14_67340,codB",10,11,7,2,3,12
"PA14_67350,hutU",8,14,8,18,11,16
PA14_67370,21,14,15,18,14,21
PA14_67380,6,14,8,4,5,6
PA14_67400,47,64,46,38,33,53
PA14_67410,13,19,7,9,13,11
"PA14_67420,hutC",46,34,28,36,34,38
PA14_67440,5,4,5,7,14,4
"PA14_67450,blc",49,53,35,60,70,80
PA14_67460,75,94,50,84,37,109
PA14_67470,40,49,37,44,57,56
"PA14_67490,fbp",176,250,141,192,169,221
"PA14_67500,gloA3",123,161,114,142,123,146
"PA14_67510,estA",145,204,148,186,152,230
PA14_67520,71,71,42,62,75,84
PA14_67530,180,178,112,178,224,204
PA14_67540,41,27,41,43,31,55
PA14_67550,4,5,0,0,5,2
"PA14_67560,typA",435,396,333,508,297,701
"PA14_67580,thiI",99,81,76,119,85,138
"PA14_67600,glnA",1043,869,742,931,852,1049
PA14_67620,3,2,4,2,0,2
PA14_67630,94,106,82,97,76,127
PA14_67640,26,37,15,20,20,33
PA14_67650,19,25,6,21,25,12
"PA14_67670,ntrB",71,65,28,67,61,68
"PA14_67680,ntrC",77,69,43,58,71,68
PA14_67700,21,12,15,25,12,21
"PA14_67710,trmH",10,18,13,12,7,10
"PA14_67720,secB",154,158,171,202,240,166
"PA14_67740,grx",52,65,37,72,56,34
"PA14_67750,yigN",66,72,57,107,59,117
"PA14_67770,pgm",214,304,198,277,203,300
PA14_67780,10,10,10,4,19,4
PA14_67790,110,140,79,142,98,126
"PA14_67810,ctpA",185,214,171,228,100,219
PA14_67820,7,17,9,10,9,9
PA14_67830,106,105,58,102,98,129
PA14_67840,19,23,24,25,9,24
PA14_67850,29,31,23,24,17,32
PA14_67860,25,14,13,14,18,16
"PA14_67880,hisF1",44,74,58,51,46,61
"PA14_67890,hisA",70,81,41,44,57,55
PA14_67900,25,44,32,35,49,36
"PA14_67920,hisH",73,104,62,92,65,71
"PA14_67930,hisB",98,92,68,90,107,111
PA14_67940,3,1,1,1,2,0
PA14_67960,6,9,2,10,3,6
PA14_67970,8,8,9,9,12,10
PA14_67975,354,489,304,405,285,432
"PA14_67990,mutY",140,193,83,136,104,154
PA14_68000,87,142,73,69,59,109
PA14_68030,13,18,20,12,23,16
"PA14_68040,fixR",58,69,56,64,47,55
PA14_68050,28,34,22,16,18,24
PA14_68060,62,89,58,88,55,69
PA14_68070,91,139,160,187,93,183
PA14_68080,24,21,18,28,41,27
PA14_68090,14,11,13,28,6,10
PA14_68100,12,7,7,5,6,10
PA14_68110,39,31,27,62,33,52
"PA14_68120,opmG",45,35,47,68,43,52
"PA14_68130,emrA",40,37,48,75,31,73
"PA14_68140,emrB",51,23,36,81,50,37
PA14_68150,124,163,292,124,235,152
"PA14_68170,rmlB",626,831,512,837,542,745
"PA14_68190,rmlD",375,435,304,465,247,407
"PA14_68200,rmlA",495,647,456,668,501,682
"PA14_68210,rmlC",607,765,553,757,419,836
PA14_68230,104,183,86,143,92,101
PA14_68250,72,107,40,88,88,81
PA14_68260,165,149,182,178,125,218
PA14_68280,27,26,18,29,62,36
PA14_68290,49,50,68,56,85,82
"PA14_68300,arcD",716,1150,746,913,1027,1108
"PA14_68330,arcA",769,755,787,1074,872,920
"PA14_68340,arcB",1099,1067,1147,1530,781,1213
"PA14_68350,arcC",424,287,363,562,436,380
PA14_68360,307,358,226,306,233,327
"PA14_68370,cysQ",48,45,37,46,36,62
"PA14_68380,nudE",79,60,45,63,33,84
PA14_68390,18,37,21,22,32,18
"PA14_68400,ygaU",350,510,303,377,324,422
PA14_68420,55,73,35,44,23,38
"PA14_68430,fdhD",114,101,74,198,78,176
PA14_68440,473,504,357,1016,303,737
PA14_68450,32,36,24,27,10,37
PA14_68460,2,5,5,4,3,6
PA14_68470,28,38,27,25,47,21
PA14_68480,29,33,12,27,18,27
PA14_68490,11,8,7,14,5,6
"PA14_68500,attL",15,16,18,19,15,17
PA14_68510,29,37,30,30,35,38
PA14_68530,27,11,20,28,18,19
PA14_68550,9,19,5,10,10,11
"PA14_68560,drgA",45,43,23,31,39,53
PA14_68570,17,18,19,24,12,12
"PA14_68580,pckA",399,451,331,467,338,520
"PA14_68610,hslO",105,101,64,108,69,90
PA14_68620,38,52,39,61,49,37
"PA14_68630,hslR",29,36,34,37,54,42
PA14_68640,8,13,11,21,3,11
"PA14_68660,rimK",36,81,59,67,44,74
PA14_68670,53,59,43,62,29,59
"PA14_68680,envZ",75,86,53,71,69,90
"PA14_68700,ompR",119,146,74,115,132,144
"PA14_68710,tex",133,162,76,134,112,178
PA14_68720,15,7,6,15,13,8
"PA14_68730,gshA",137,168,111,162,105,124
"PA14_68740,argA",91,81,75,117,125,87
"PA14_68750,marC",40,44,39,51,37,41
"PA14_68770,argE",121,143,80,130,90,116
PA14_68780,69,65,45,53,87,63
PA14_68800,188,322,148,178,223,248
PA14_68810,114,152,87,159,158,129
"PA14_68820,gspE",237,226,191,291,203,346
PA14_68830,16,12,15,16,31,9
PA14_68840,37,60,30,47,39,37
"PA14_68850,gcvP1",338,369,298,395,301,349
"PA14_68860,gcvH1",241,271,212,250,86,269
"PA14_68870,gcvT",158,193,121,192,155,161
PA14_68890,6,12,4,9,15,17
"PA14_68900,fbpA",27,43,36,43,12,20
PA14_68920,9,22,9,25,12,24
PA14_68930,131,192,159,209,138,121
PA14_68940,236,293,212,347,206,349
PA14_68955,67,61,49,57,73,70
PA14_68970,88,52,54,65,26,77
"PA14_68980,ubiH",231,169,149,226,294,206
"PA14_69000,pepP",335,333,275,412,292,456
PA14_69010,72,103,89,97,68,115
PA14_69020,212,257,165,213,166,280
PA14_69030,158,237,142,158,144,196
PA14_69040,27,49,24,34,29,35
PA14_69050,33,58,32,58,32,42
"PA14_69060,yhhJ",214,197,154,237,199,341
"PA14_69070,yhiH",375,395,244,439,413,460
"PA14_69090,yhiI",312,459,225,299,365,430
PA14_69100,36,86,55,54,38,49
PA14_69110,26,45,16,40,23,39
"PA14_69130,glpT",128,165,103,186,105,194
"PA14_69140,ubiB",47,53,43,51,39,63
"PA14_69150,ubiD",194,204,175,197,161,260
PA14_69170,48,74,32,51,29,58
"PA14_69190,rho",531,488,437,731,494,659
"PA14_69200,trxA",304,261,326,324,210,480
"PA14_69220,ppx",357,448,243,336,253,406
"PA14_69230,ppk",1172,1303,951,1526,1189,1473
"PA14_69240,hemB",579,654,463,665,538,732
PA14_69250,69,76,57,95,66,97
"PA14_69260,elbB",129,166,118,131,122,164
PA14_69270,6,8,5,6,10,3
PA14_69280,34,47,20,46,48,47
PA14_69300,46,46,39,59,33,61
PA14_69310,56,80,34,60,52,79
PA14_69320,98,132,107,108,139,129
PA14_69330,91,104,63,80,49,121
PA14_69340,310,318,178,274,362,313
PA14_69350,39,35,21,29,52,36
"PA14_69370,algP",936,1297,756,924,980,1033
"PA14_69380,fkl",9,23,15,25,5,28
"PA14_69390,algQ",452,652,411,707,400,669
"PA14_69400,dsbH",44,59,43,46,51,71
"PA14_69420,hemY",296,295,249,298,240,428
"PA14_69430,hemX",253,263,191,273,298,353
"PA14_69440,hemD",170,155,117,147,289,204
"PA14_69450,hemC",135,154,103,155,152,165
"PA14_69470,algR",798,958,652,794,712,1094
"PA14_69480,algZ",357,482,332,393,294,535
"PA14_69500,argH",72,116,65,101,61,72
PA14_69510,178,194,153,214,88,239
PA14_69520,317,324,200,324,212,428
PA14_69540,29,19,14,20,38,40
PA14_69550,60,63,42,63,48,83
"PA14_69560,hcpB",131,160,140,184,132,216
"PA14_69570,corA",89,112,92,103,84,104
PA14_69580,43,52,26,47,37,44
PA14_69590,72,153,81,117,100,95
PA14_69600,66,86,59,55,22,85
"PA14_69610,cyaA",106,130,67,129,95,125
PA14_69620,22,30,18,28,13,30
"PA14_69630,rnk",48,79,39,93,79,110
"PA14_69640,cyaY",36,31,25,36,36,43
"PA14_69660,lppL",32,37,14,31,23,33
"PA14_69670,lysA",133,114,99,134,124,148
"PA14_69690,dapF",89,80,65,113,50,125
PA14_69700,81,89,54,89,103,124
"PA14_69710,xerC",52,54,36,43,39,38
PA14_69720,22,14,14,18,23,10
PA14_69740,9,2,2,9,2,2
PA14_69750,62,101,40,53,49,60
PA14_69760,9,13,5,13,5,12
PA14_69770,125,133,110,123,258,138
PA14_69780,60,57,41,39,34,59
"PA14_69795,amtB",173,151,105,146,88,194
"PA14_69810,glnK",294,366,211,310,160,349
PA14_69820,25,39,26,22,34,38
PA14_69840,54,65,46,38,17,64
"PA14_69850,betT",236,282,196,255,213,249
"PA14_69870,pchP",59,66,49,50,43,66
PA14_69880,16,8,4,9,7,10
PA14_69890,0,2,2,2,1,3
PA14_69900,119,103,76,132,115,174
"PA14_69910,rep",131,147,94,113,91,157
"PA14_69925,poxB",22,32,31,37,19,32
"PA14_69940,xpt",68,108,57,82,62,49
PA14_69950,114,131,81,111,96,97
"PA14_69970,cycB",202,187,133,236,129,222
PA14_69980,244,307,212,256,123,284
"PA14_69990,dadX",366,330,284,423,425,585
PA14_70010,194,195,152,257,181,245
"PA14_70040,dadA",980,1347,870,1278,982,1253
PA14_70050,85,122,63,106,41,119
PA14_70060,83,106,71,79,41,60
PA14_70070,199,235,133,190,142,170
"PA14_70080,lrp",33,64,29,39,21,49
PA14_70100,20,27,21,21,19,35
PA14_70110,40,64,46,77,29,71
PA14_70120,3,1,3,2,9,6
"PA14_70140,aldH",226,293,180,264,225,246
"PA14_70160,bioA",29,54,14,30,34,21
PA14_70170,9,18,10,9,3,6
"PA14_70180,rpmG",78,80,46,45,49,89
"PA14_70190,rpmB",641,596,388,741,322,926
PA14_70200,203,270,163,280,170,319
PA14_70220,11,11,8,15,15,15
"PA14_70230,radC",26,35,15,34,22,21
"PA14_70240,coaC",164,170,101,159,122,193
"PA14_70260,dut",51,65,41,56,53,72
"PA14_70270,algC",538,604,497,592,467,712
"PA14_70280,argB",310,325,264,372,306,473
PA14_70290,27,31,24,41,15,40
PA14_70300,3,6,2,2,0,4
PA14_70310,10,7,0,14,4,7
PA14_70330,5,4,1,6,3,4
PA14_70340,4,2,1,0,3,1
PA14_70350,70,114,58,69,63,103
PA14_70360,153,208,82,127,81,156
"PA14_70370,pyrE",140,132,90,117,71,122
"PA14_70390,crc",538,571,361,608,307,573
PA14_70400,141,159,83,125,130,136
"PA14_70420,rph",173,257,138,195,201,253
"PA14_70430,yicC",74,76,50,80,84,74
"PA14_70440,gmk",81,118,69,76,56,79
"PA14_70450,rpoZ",411,400,246,390,367,502
"PA14_70470,spoT",619,725,468,737,541,686
PA14_70480,131,112,114,102,117,119
PA14_70490,120,133,69,144,56,175
PA14_70510,1,2,0,1,0,2
PA14_70530,14,24,9,17,12,22
PA14_70550,32,26,18,31,24,31
PA14_70560,140,243,125,169,123,160
"PA14_70570,recG",122,152,107,149,140,158
PA14_70580,416,654,323,452,388,439
PA14_70590,18,40,33,26,26,29
"PA14_70600,hupA",33,51,47,61,57,48
"PA14_70620,rubB",144,142,130,122,126,168
"PA14_70630,rubA2",42,47,43,32,51,44
"PA14_70640,rubA1",7,26,13,16,32,19
"PA14_70650,glcG",8,7,5,5,4,6
"PA14_70670,glcF",32,28,14,20,21,8
"PA14_70680,glcE",26,15,15,19,22,8
"PA14_70690,glcD",163,112,99,106,112,108
"PA14_70710,glcC",26,40,22,32,20,19
"PA14_70720,ubiC",5,6,10,17,9,7
"PA14_70730,ubiA",55,93,43,79,77,78
PA14_70740,2506,2736,119,119,236,175
"PA14_70750,phoB",52,48,399,383,345,592
"PA14_70760,phoR",39,61,210,268,192,370
PA14_70770,202,174,171,241,167,235
PA14_70780,69,116,69,106,74,77
PA14_70790,186,299,209,229,284,318
"PA14_70800,phoU",130,194,765,963,638,1789
"PA14_70810,pstB",56,79,707,914,652,1794
"PA14_70830,pstA",28,36,863,953,1076,1894
"PA14_70850,pstC",34,34,854,1128,990,1942
PA14_70860,32,66,3688,4682,2578,5442
"PA14_70870,5S-rRNA",5051,2798,6556,2548,7760,3709
"PA14_70880,23S-rRNA",648473,197209,648538,256179,546238,243665
PA14_70890,41,23,46,17,31,26
PA14_70900,23,15,15,5,8,9
"PA14_70910,16S-rRNA",90100,32036,85141,39752,56187,39021
PA14_70920,49,39,21,51,24,64
PA14_70930,87,119,62,104,56,97
"PA14_70940,betA",27,19,18,32,17,40
"PA14_70950,betB",68,75,32,57,32,49
"PA14_70970,betI",17,33,14,27,18,30
"PA14_70980,betT1",10,10,5,4,4,1
PA14_71000,117,161,111,145,108,136
PA14_71020,83,91,82,111,95,73
PA14_71030,140,168,110,147,84,189
"PA14_71060,sdaB",11,9,5,14,4,12
PA14_71070,55,66,49,72,52,67
PA14_71080,9,5,6,4,16,6
"PA14_71090,yeiE",5,4,5,12,6,5
"PA14_71100,yeiH",93,113,76,97,70,65
PA14_71110,0,0,0,0,0,0
PA14_71120,0,1,0,1,0,0
PA14_71140,1,0,1,2,1,1
PA14_71150,1,0,2,1,2,0
PA14_71160,1,1,0,2,2,0
PA14_71170,17,29,15,29,13,30
PA14_71180,7,11,5,9,10,14
PA14_71190,0,1,0,2,3,0
PA14_71200,0,6,1,3,2,4
PA14_71210,9,5,3,6,6,8
"PA14_71220,cls",107,99,59,111,102,106
PA14_71230,9,11,10,14,6,14
PA14_71240,27,25,20,20,12,24
PA14_71250,3,0,0,2,1,1
PA14_71260,6,12,6,9,5,9
PA14_71280,9,5,6,7,8,3
"PA14_71300,etfA-1",1,1,1,1,3,0
"PA14_71310,etfB-1",3,7,2,4,2,4
PA14_71320,17,22,22,25,12,22
PA14_71330,4,4,1,7,5,4
PA14_71340,6,4,0,2,2,0
PA14_71350,0,0,0,1,0,0
PA14_71360,13,14,6,6,2,7
PA14_71370,0,0,0,0,1,0
PA14_71380,3,2,3,2,5,5
PA14_71390,82,85,63,95,113,106
PA14_71400,3,3,3,3,7,4
PA14_71410,23,19,14,29,10,33
PA14_71420,3,8,4,1,1,4
PA14_71430,54,48,45,59,64,62
"PA14_71440,ltaA",171,178,151,238,194,193
PA14_71450,55,58,50,60,44,59
"PA14_71460,glyA1",23,23,13,16,17,17
"PA14_71470,soxB",4,15,1,7,3,5
"PA14_71490,soxD",2,1,1,1,0,0
"PA14_71500,soxA",8,11,7,14,7,3
"PA14_71510,soxG",9,3,5,11,9,13
"PA14_71530,purU2",2,7,5,4,5,2
"PA14_71560,fdhA",6,3,11,14,3,9
PA14_71570,55,87,63,77,70,81
PA14_71580,45,82,48,64,64,60
PA14_71590,210,215,122,116,119,147
"PA14_71600,purK",131,141,101,177,131,203
"PA14_71620,purE",84,91,63,73,88,70
"PA14_71630,adhA",633,885,428,641,481,703
PA14_71640,34,65,8,15,29,34
"PA14_71650,aspA",330,1369,98,93,138,122
PA14_71670,50,79,31,56,36,55
PA14_71680,6,2,0,4,1,3
PA14_71690,6,2,4,0,4,3
PA14_71700,7,3,2,4,2,2
"PA14_71710,mtr",18,15,19,22,33,27
"PA14_71720,oadA",450,470,326,457,559,704
"PA14_71740,accC",302,299,186,286,231,384
PA14_71750,23,20,12,40,16,33
PA14_71760,24,28,104,107,61,52
PA14_71780,108,154,63,115,105,141
"PA14_71800,zwf",84,136,76,93,114,126
"PA14_71820,yegQ",52,41,33,46,38,51
PA14_71830,15,23,15,14,23,21
PA14_71840,204,207,171,271,169,244
PA14_71850,12,27,13,26,7,20
"PA14_71870,uvrD",249,313,169,294,247,253
PA14_71880,17,32,9,18,15,23
"PA14_71890,psecoA",47,73,47,65,28,45
PA14_71900,690,2379,316,714,301,618
"PA14_71910,wbpZ",144,194,125,162,86,219
"PA14_71920,wbpY",90,118,90,140,83,143
"PA14_71930,wbpX",41,51,43,88,60,86
"PA14_71940,wzt",41,44,46,78,32,86
"PA14_71960,wzm",35,34,38,69,31,79
"PA14_71970,wbpW",71,73,79,103,79,129
"PA14_71990,gmd",176,308,202,247,244,283
"PA14_72000,rmd",100,106,83,84,76,104
PA14_72010,121,117,101,126,90,117
PA14_72020,46,42,38,76,46,30
PA14_72030,15,15,13,27,15,32
PA14_72040,9,18,15,22,18,21
PA14_72050,7,14,16,22,26,17
PA14_72060,47,136,17,35,10,33
PA14_72070,99,130,81,112,73,68
PA14_72080,12,16,12,18,9,13
PA14_72090,22,16,9,14,13,15
PA14_72110,29,40,34,44,41,40
PA14_72130,9,30,6,15,10,17
PA14_72140,14,26,18,22,21,22
PA14_72150,3,2,5,6,3,1
"PA14_72170,citM",7,2,0,0,1,2
PA14_72180,1,2,1,0,4,3
"PA14_72200,prfH",3,1,3,5,11,3
PA14_72210,34,31,23,29,39,31
PA14_72220,33,20,24,24,15,32
PA14_72230,144,168,82,143,73,121
PA14_72250,175,169,116,206,145,220
PA14_72260,580,865,359,474,568,600
"PA14_72280,citA",34,23,20,23,27,37
PA14_72300,50,44,41,45,37,36
PA14_72320,36,52,35,51,59,33
"PA14_72340,gltP",94,90,63,97,70,96
PA14_72350,0,1,0,1,1,1
PA14_72360,703,608,589,723,1167,876
PA14_72370,378,312,346,398,462,347
"PA14_72380,algB",143,184,140,140,131,179
"PA14_72390,kinB",103,135,101,109,94,125
PA14_72400,27,41,34,39,31,37
PA14_72410,24,31,19,31,21,29
PA14_72420,273,334,210,320,304,317
PA14_72430,189,256,171,238,168,255
"PA14_72450,dsbA",606,703,481,709,554,759
"PA14_72460,cc4",358,448,268,385,202,409
PA14_72470,116,181,67,154,126,98
"PA14_72480,engB",106,186,102,104,139,128
"PA14_72490,polA",312,248,235,351,309,376
PA14_72500,237,356,125,199,138,186
"PA14_72510,thrB",115,119,66,82,113,80
PA14_72520,249,260,282,337,237,407
PA14_72540,517,767,586,789,544,824
"PA14_72550,znuA",100,97,78,120,76,109
"PA14_72560,np20",71,79,42,55,50,62
"PA14_72580,znuC",30,41,24,24,38,36
"PA14_72590,znuB",18,37,17,35,46,21
PA14_72600,41,44,24,44,26,32
"PA14_72620,metN",34,39,32,39,42,54
PA14_72630,64,56,48,63,80,73
PA14_72640,148,173,114,170,83,212
PA14_72650,7,3,8,6,7,8
PA14_72660,7,8,11,5,13,16
PA14_72690,8,9,9,6,10,6
PA14_72700,9,8,5,9,11,11
PA14_72710,30,25,14,19,13,16
"PA14_72720,dctD",59,55,42,75,71,71
"PA14_72740,dctB",25,25,13,32,41,37
PA14_72750,22,46,22,24,18,33
PA14_72760,51,47,40,47,35,72
PA14_72770,12,28,9,8,14,17
"PA14_72780,pdxY",28,50,21,45,23,42
PA14_72790,39,38,40,66,71,68
"PA14_72800,rosB",77,64,48,84,88,85
PA14_72810,34,40,37,40,26,34
PA14_72820,45,46,41,59,50,55
PA14_72830,11,14,11,15,18,12
PA14_72840,45,94,78,63,53,85
PA14_72850,27,33,28,29,11,34
PA14_72870,30,47,23,25,16,26
"PA14_72880,fabG",19,21,12,18,13,16
PA14_72890,12,21,14,14,15,16
PA14_72900,324,366,234,315,110,427
PA14_72920,197,435,176,186,424,272
PA14_72930,408,826,347,316,291,511
PA14_72940,166,334,121,173,225,189
"PA14_72960,kgtP",63,73,93,98,89,85
"PA14_72970,tonB",40,56,32,64,25,52
PA14_72980,33,44,33,39,41,37
PA14_72990,19,7,13,17,7,12
PA14_73000,2,14,6,9,10,19
PA14_73010,18,23,13,19,20,22
PA14_73020,4,1,2,6,2,2
PA14_73030,7,15,5,7,6,9
"PA14_73040,amiA",0,4,3,6,2,6
PA14_73050,3,3,0,4,1,2
"PA14_73060,cynT",3,5,8,3,2,5
"PA14_73070,pyrQ",3,4,4,6,4,1
PA14_73090,31,30,15,50,28,45
PA14_73100,6,3,8,9,3,7
PA14_73110,31,37,41,72,66,73
PA14_73120,124,125,94,167,101,131
PA14_73140,829,748,640,1210,635,1018
PA14_73150,46,67,47,89,52,79
PA14_73160,3,2,1,3,5,4
"PA14_73170,glmS",107,126,108,144,143,174
"PA14_73190,glmR",21,23,24,26,29,28
PA14_73200,38,43,28,24,28,46
"PA14_73220,glmU",264,374,208,346,266,397
